0, 80, 0.00000, 0.00000, 0.00000, 0.00000, -2.06681, 0.20252, 0.82637
100, 8080, 3.64000, 0.80531, 3.64000, 0.80531, -1.78702, 6.34345, -2.46472
200, 16080, 2.92000, 0.16000, 2.92000, 0.16000, -1.98892, 0.04832, 0.25153
300, 24080, 7.07999, 2.29829, 7.07999, 2.29829, -1.85279, 0.06735, 0.25445
400, 32080, 3.56000, 0.91913, 3.56000, 0.91913, -1.42751, 3.98017, -1.27991
500, 40080, 3.08000, 0.48000, 3.08000, 0.48000, -1.39345, 0.03037, 0.16742
600, 48080, 2.84000, 0.00000, 2.84000, 0.00000, -1.30566, 0.01389, 0.06343
700, 56080, 3.08000, 0.48000, 3.08000, 0.48000, -1.45072, 0.07818, 0.32786
800, 64080, 2.84000, 0.00000, 2.84000, 0.00000, -1.54252, 0.05038, 0.27161
900, 72080, 3.64000, 0.80531, 3.64000, 0.80531, -1.49252, 0.67318, -0.22482
1000, 80080, 2.84000, 0.00000, 2.84000, 0.00000, -1.48560, 1.46275, -0.82542
1100, 88080, 3.56000, 0.48000, 3.56000, 0.48000, -1.45256, 0.51185, -0.42395
1200, 96080, 3.08000, 0.48000, 3.08000, 0.48000, -1.47742, 0.05394, 0.18173
1300, 104080, 2.84000, 0.00000, 2.84000, 0.00000, -1.44947, 0.05097, 0.24408
1400, 112080, 3.16000, 0.45255, 3.16000, 0.45255, -1.26144, 0.98594, -0.42387
1500, 120080, 2.84000, 0.00000, 2.84000, 0.00000, -1.38296, 0.04710, 0.09072
1600, 128080, 2.84000, 0.00000, 2.84000, 0.00000, -1.55600, 0.79329, -0.15329
1700, 136080, 2.84000, 0.00000, 2.84000, 0.00000, -1.25699, 0.84524, 0.12109
1800, 144080, 3.08000, 0.48000, 3.08000, 0.48000, -1.13237, 0.04530, 0.16511
1900, 152080, 2.84000, 0.00000, 2.84000, 0.00000, -0.85497, 0.01655, -0.06929
2000, 160080, 2.84000, 0.00000, 2.84000, 0.00000, -1.11453, 0.02621, -0.08172
2100, 168080, 2.84000, 0.00000, 2.84000, 0.00000, -1.22608, 0.05311, 0.15936
2200, 176080, 2.84000, 0.00000, 2.84000, 0.00000, -0.68190, 11.43235, -1.72395
2300, 184080, 2.84000, 0.00000, 2.84000, 0.00000, -0.67076, 0.00227, 0.02613
2400, 192080, 2.84000, 0.00000, 2.84000, 0.00000, -0.67985, 0.00321, 0.02906
2500, 200080, 2.84000, 0.00000, 2.84000, 0.00000, -0.44283, 0.03314, 0.07836
2600, 208080, 2.84000, 0.00000, 2.84000, 0.00000, -0.36072, 0.92295, -0.13240
2700, 216080, 2.84000, 0.00000, 2.84000, 0.00000, -0.39628, 0.52657, -0.02245
2800, 224080, 2.84000, 0.00000, 2.84000, 0.00000, -0.61578, 0.03946, 0.09702
2900, 232080, 2.84000, 0.00000, 2.84000, 0.00000, -0.20720, 0.04268, 0.04616
3000, 240080, 2.84000, 0.00000, 2.84000, 0.00000, -0.22674, 0.03838, 0.05488
3100, 248080, 2.84000, 0.00000, 2.84000, 0.00000, -0.60600, 1.57873, -0.32764
3200, 256080, 2.84000, 0.00000, 2.84000, 0.00000, -0.90390, 0.29428, -0.08517
3300, 264080, 2.84000, 0.00000, 2.84000, 0.00000, -0.47914, 0.03664, 0.04642
3400, 272080, 2.84000, 0.00000, 2.84000, 0.00000, -0.22493, 6.69292, -0.25761
3500, 280080, 2.84000, 0.00000, 2.84000, 0.00000, -0.41935, 2.08361, -0.26423
3600, 288080, 2.84000, 0.00000, 2.84000, 0.00000, -0.71260, 0.03737, 0.09708
3700, 296080, 2.84000, 0.00000, 2.84000, 0.00000, -0.69026, 0.00698, 0.03837
3800, 304080, 2.84000, 0.00000, 2.84000, 0.00000, -0.68193, 0.02044, 0.07804
