0, 80, 0.00000, 0.00000, 0.00000, 0.00000, -3.44720, 0.01541, 0.03368
100, 8080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46529, 0.00001, 0.00299
200, 16080, 0.05160, 0.52320, 0.05160, 0.52320, -3.46512, 0.00005, -0.01831
300, 24080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46503, 0.00002, 0.00839
400, 32080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46512, 0.00008, -0.01535
500, 40080, 0.05110, 0.52220, 0.05110, 0.52220, -3.46526, 0.00001, -0.00426
600, 48080, 0.36340, 0.66240, 0.36340, 0.66240, -3.46533, 0.00010, -0.02468
700, 56080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46546, 0.00004, 0.00184
800, 64080, 0.30660, 0.59698, 0.30660, 0.59698, -3.46552, 0.00006, -0.02137
900, 72080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46544, 0.00001, -0.00235
1000, 80080, 0.08470, 0.58940, 0.08470, 0.58940, -3.46522, 0.00021, -0.03066
1100, 88080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46528, 0.00010, 0.01172
1200, 96080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46525, 0.00007, -0.00356
1300, 104080, 0.08810, 0.59620, 0.08810, 0.59620, -3.46544, 0.00004, -0.01404
1400, 112080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46496, 0.00003, -0.00424
1500, 120080, 0.05480, 0.52960, 0.05480, 0.52960, -3.46541, 0.00007, -0.01322
1600, 128080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46522, 0.00000, -0.00227
1700, 136080, 0.06760, 0.55520, 0.06760, 0.55520, -3.46516, 0.00003, -0.01216
1800, 144080, 0.33300, 0.62857, 0.33300, 0.62857, -3.46525, 0.00003, -0.01385
1900, 152080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46487, 0.00002, -0.00129
2000, 160080, 0.07410, 0.56820, 0.07410, 0.56820, -3.46453, 0.00015, -0.03302
2100, 168080, 0.09110, 0.60220, 0.09110, 0.60220, -3.46510, 0.00012, -0.02045
2200, 176080, 0.61070, 0.55211, 0.61070, 0.55211, -3.46522, 0.00057, 0.01844
2300, 184080, 0.07010, 0.56020, 0.07010, 0.56020, -3.46527, 0.00009, -0.01780
2400, 192080, 0.08460, 0.58920, 0.08460, 0.58920, -3.46527, 0.00005, -0.01997
2500, 200080, 0.08570, 0.59140, 0.08570, 0.59140, -3.46528, 0.00004, -0.01186
2600, 208080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46530, 0.00000, -0.00106
2700, 216080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46511, 0.00003, -0.01235
2800, 224080, 0.04500, 0.51000, 0.04500, 0.51000, -3.46493, 0.00012, 0.00756
2900, 232080, 0.37410, 0.67451, 0.37410, 0.67451, -3.46473, 0.00021, -0.03810
3000, 240080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46433, 0.00008, 0.00624
3100, 248080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46458, 0.00002, -0.00341
3200, 256080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46481, 0.00002, -0.00495
3300, 264080, 0.07700, 0.57400, 0.07700, 0.57400, -3.46470, 0.00004, -0.01312
3400, 272080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46415, 0.00004, 0.00184
3500, 280080, 0.33240, 0.62777, 0.33240, 0.62777, -3.46417, 0.00014, -0.02709
3600, 288080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46383, 0.00004, 0.01144
3700, 296080, 0.36930, 0.66904, 0.36930, 0.66904, -3.46426, 0.00006, 0.00065
3800, 304080, 0.06750, 0.55500, 0.06750, 0.55500, -3.46383, 0.00017, 0.01034
3900, 312080, 0.07500, 0.57000, 0.07500, 0.57000, -3.46454, 0.00110, -0.07609
4000, 320080, 0.08740, 0.59480, 0.08740, 0.59480, -3.46451, 0.00006, -0.01325
4100, 328080, 0.61700, 0.55447, 0.61700, 0.55447, -3.46488, 0.26873, 0.96241
4200, 336080, 0.04910, 0.51820, 0.04910, 0.51820, -3.46449, 0.00008, -0.00943
4300, 344080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46477, 0.00002, -0.00476
4400, 352080, 0.08840, 0.59680, 0.08840, 0.59680, -3.46478, 0.00004, -0.00623
4500, 360080, 0.05450, 0.52900, 0.05450, 0.52900, -3.46466, 0.00053, -0.04544
4600, 368080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46487, 0.00006, 0.00093
4700, 376080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46459, 0.00002, -0.00024
4800, 384080, 0.08640, 0.59280, 0.08640, 0.59280, -3.46491, 0.00005, 0.00207
4900, 392080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46498, 0.00001, -0.00666
5000, 400080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46503, 0.00002, -0.00736
5100, 408080, 0.06480, 0.54960, 0.06480, 0.54960, -3.46511, 0.00000, -0.00003
5200, 416080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46478, 0.00584, -0.07663
5300, 424080, 0.08740, 0.59480, 0.08740, 0.59480, -3.46462, 0.00003, -0.01169
5400, 432080, 0.09130, 0.60260, 0.09130, 0.60260, -3.46470, 0.00002, -0.01383
5500, 440080, 0.29860, 0.58744, 0.29860, 0.58744, -3.46506, 0.00013, -0.03040
5600, 448080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46473, 0.00080, 0.02128
5700, 456080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46469, 0.00002, -0.01069
5800, 464080, 0.07080, 0.56160, 0.07080, 0.56160, -3.46476, 0.00057, -0.03463
5900, 472080, 0.07240, 0.56480, 0.07240, 0.56480, -3.46488, 0.00002, -0.00862
6000, 480080, 0.04690, 0.51380, 0.04690, 0.51380, -3.46478, 0.00003, -0.01740
6100, 488080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46477, 0.00001, -0.00176
6200, 496080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46502, 0.00000, -0.00467
6300, 504080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46512, 0.00002, -0.00799
6400, 512080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46523, 0.00000, -0.00290
6500, 520080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46515, 0.00009, -0.01641
6600, 528080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46486, 0.00007, 0.00237
6700, 536080, 0.06660, 0.55320, 0.06660, 0.55320, -3.46503, 0.00007, -0.00305
6800, 544080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46488, 0.00005, -0.00571
6900, 552080, 0.38000, 0.68149, 0.38000, 0.68149, -3.46480, 0.00082, -0.02521
7000, 560080, 0.08510, 0.59020, 0.08510, 0.59020, -3.46488, 0.00003, -0.01437
7100, 568080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46492, 0.00002, -0.01266
7200, 576080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46486, 0.00001, -0.00554
7300, 584080, 0.05320, 0.52640, 0.05320, 0.52640, -3.46511, 0.00006, -0.01634
7400, 592080, 0.06130, 0.54260, 0.06130, 0.54260, -3.46507, 0.00027, -0.03137
7500, 600080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46350, 0.00014, 0.01244
7600, 608080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46477, 0.00007, -0.01651
7700, 616080, -0.21000, 0.00000, -0.21000, 0.00000, -3.46513, 0.00001, -0.00724
7800, 624080, 0.07470, 0.56940, 0.07470, 0.56940, -3.46491, 0.00002, -0.01056
7900, 632080, 0.31270, 0.60374, 0.31270, 0.60374, -3.45857, 0.03929, -0.21307
8000, 640080, 0.08150, 0.58300, 0.08150, 0.58300, -3.46435, 0.00005, -0.00887
8100, 648080, 0.08560, 0.59120, 0.08560, 0.59120, -3.46483, 0.00131, 0.06768
8200, 656080, 0.04930, 0.51860, 0.04930, 0.51860, -3.46464, 0.00007, -0.01907
8300, 664080, 0.04990, 0.51980, 0.04990, 0.51980, -3.46434, 0.00015, -0.02677
