0, 80, 0.00000, 0.00000, 0.00000, 0.00000, -2.06479, 0.00743, 0.05309
100, 8080, 4.36000, 1.36704, 1.27163, 0.89958, -2.05669, 0.01040, 0.14879
200, 16080, 12.64005, 9.69657, 6.57738, 6.11473, -1.44461, 0.72708, -0.33420
300, 24080, 13.04005, 9.20632, 4.15608, 3.33874, -1.96183, 0.00885, 0.10853
400, 32080, 12.40005, 9.93048, 2.91367, 2.77625, -1.93948, 0.00183, -0.00656
500, 40080, 5.24000, 1.34501, 0.71812, 0.16928, -2.00817, 0.01086, 0.03848
600, 48080, 18.38007, 5.24006, 3.55221, 1.27123, -1.97821, 0.00261, 0.03140
700, 56080, 8.10002, 8.63570, 1.31172, 1.69852, -1.91795, 0.00200, -0.05266
800, 64080, 17.98007, 6.04005, 3.05978, 1.21043, -1.99296, 0.01313, -0.00997
900, 72080, 17.18007, 7.64005, 3.15337, 1.59538, -2.03761, 0.00108, -0.01731
1000, 80080, 10.18002, 7.82326, 1.70138, 1.49047, -1.95321, 0.00899, -0.02186
1100, 88080, 10.42002, 8.18390, 1.93364, 1.86594, -1.98421, 0.03033, -0.13226
1200, 96080, 16.70008, 8.60005, 3.38599, 1.92780, -1.94476, 0.00209, 0.01711
1300, 104080, 18.78007, 4.44006, 3.22300, 0.78429, -1.95312, 0.00844, 0.07960
1400, 112080, 7.00001, 7.69336, 0.83923, 1.16094, -2.00680, 0.00108, 0.02536
1500, 120080, 21.00010, 0.00000, 3.18394, 0.15898, -1.95854, 0.00222, 0.05233
1600, 128080, 17.04005, 5.02777, 2.24621, 0.76479, -2.00335, 0.00325, -0.00077
1700, 136080, 16.70008, 8.60005, 2.33328, 1.31893, -2.01402, 0.00155, 0.03674
1800, 144080, 21.00010, 0.00000, 2.92363, 0.12784, -1.93740, 0.00049, -0.00330
1900, 152080, 18.46007, 5.08006, 2.32614, 0.79173, -1.93148, 0.00249, -0.08073
2000, 160080, 13.44005, 8.73057, 1.67534, 1.24685, -2.01293, 0.00110, 0.01894
2100, 168080, 8.34002, 8.48844, 0.96123, 1.27970, -1.92014, 0.03415, -0.07251
2200, 176080, 16.86007, 8.28005, 2.06102, 1.11721, -1.99886, 0.00229, 0.06481
2300, 184080, 12.16005, 10.21513, 1.45041, 1.35087, -2.03374, 0.00184, 0.05868
