0, 80, 0.00000, 0.00000, 0.00000, 0.00000, -2.06902, 0.00421, 0.00547
100, 8080, 5.08000, 0.69128, 4.99228, 1.44040, -1.57683, 0.15547, 0.13745
200, 16080, 3.40000, 0.88121, 1.84825, 1.15850, -2.05029, 0.00196, 0.02994
300, 24080, 4.04000, 1.99626, 4.06366, 4.87678, -1.70698, 0.06448, 0.03925
400, 32080, 2.64000, 0.54455, 0.68470, 0.46687, -2.05460, 0.37659, 0.63323
500, 40080, 6.10999, 3.85031, 6.65996, 5.89885, -1.58906, 0.34189, -0.37286
600, 48080, 3.32000, 1.44296, 1.81324, 1.37843, -1.92378, 0.17496, -0.21877
700, 56080, 9.16002, 7.56078, 5.62651, 5.11338, -1.71932, 0.01155, -0.06103
800, 64080, 5.08000, 1.63168, 2.00687, 1.32096, -1.88859, 0.04640, 0.00717
900, 72080, 5.16000, 0.80000, 1.86570, 0.32494, -1.88704, 0.15552, 0.02206
1000, 80080, 5.17000, 2.69604, 1.64431, 1.30058, -1.78629, 0.11162, -0.24588
1100, 88080, 5.44000, 2.30153, 1.57044, 0.93362, -1.89608, 0.02521, -0.06696
1200, 96080, 6.20999, 1.66032, 2.54812, 0.80134, -1.69581, 0.00660, -0.08087
1300, 104080, 9.33999, 1.78333, 4.43047, 0.85725, -1.44008, 0.01377, 0.07143
1400, 112080, 7.18999, 3.40593, 2.66177, 1.42273, -1.49316, 0.02620, -0.01546
1500, 120080, 5.72000, 1.69328, 1.71910, 0.88476, -1.88123, 0.01669, 0.15600
1600, 128080, 3.80000, 1.71332, 1.24789, 0.73883, -1.76101, 0.10157, -0.19557
1700, 136080, 6.88999, 3.72914, 2.56523, 1.94374, -1.52505, 0.11821, 0.11284
1800, 144080, 10.24999, 4.36585, 3.56645, 1.98996, -1.69577, 0.05428, -0.16135
1900, 152080, 5.56000, 1.66277, 1.35721, 0.57581, -1.92306, 0.02276, -0.13409
2000, 160080, 5.95999, 4.10112, 2.41353, 1.66032, -1.33437, 0.01897, -0.06172
2100, 168080, 9.47999, 2.20738, 4.12456, 1.00644, -1.63464, 0.00974, 0.01912
2200, 176080, 5.60000, 2.71961, 1.18860, 0.64560, -1.85769, 0.00491, 0.06105
2300, 184080, 9.92999, 3.61469, 3.29966, 1.04094, -1.63837, 0.04226, 0.04017
2400, 192080, 4.29000, 2.32468, 1.31124, 0.86040, -1.89150, 0.04271, -0.00118
2500, 200080, 12.44005, 9.99782, 4.52748, 3.75627, -1.73700, 0.01764, 0.08307
2600, 208080, 7.30001, 7.20687, 2.90887, 2.85782, -1.49472, 0.00914, 0.09021
2700, 216080, 4.54000, 1.37230, 0.88436, 0.68777, -1.60258, 0.04527, 0.24593
2800, 224080, 8.82999, 5.13875, 3.37703, 2.28215, -1.51351, 0.10055, -0.07302
2900, 232080, 6.24999, 2.18537, 2.11034, 0.81552, -1.73450, 0.00789, 0.01576
3000, 240080, 4.52000, 1.48665, 1.14338, 0.40288, -1.74946, 0.01078, 0.07673
3100, 248080, 3.57000, 2.97193, 0.80256, 0.72388, -1.69118, 0.00526, -0.02715
3200, 256080, 5.85000, 3.50593, 2.33008, 1.66907, -1.65213, 0.07290, 0.00716
3300, 264080, 4.56000, 1.97855, 1.66225, 1.18358, -1.65444, 0.34261, -0.58547
3400, 272080, 10.35000, 6.48448, 4.09171, 3.07047, -1.53476, 0.00642, 0.05191
3500, 280080, 5.48000, 2.19186, 1.24013, 0.71999, -1.87009, 0.00542, 0.07232
